Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.8266359098752339,0.2755020833015442,0.5238936146100363,0.3441976189613342,8.091392546794966,0.2179289746005088
2,0.8597913837432861,0.2020117841164271,0.556662540435791,0.4082357430458069,11.863371117303142,0.23240473523736
3,0.945229393641154,0.1259021278222402,0.47656072934468585,0.4179560859998067,14.502238575673028,0.2727365454286337
4,0.9430849965413411,0.09076679060856502,0.6270391023159028,0.5722728943824769,18.118567276627854,0.37914961591362956
5,0.9674955701828003,0.07397995293140411,0.6774142122268677,0.6436269076665243,17.763770587038824,0.5047714224457741
6,0.9752794329325358,0.061187348117431005,0.6575956002871195,0.632211176554362,19.195049922364298,0.4995063918083906
7,0.9819802808761596,0.04374270627895991,0.6465504360198975,0.6278083268801371,20.58278958570165,0.5488666839897632
8,0.9723653777440389,0.0464890098075072,0.6324493368466695,0.6018171866734823,21.080613007633676,0.6186670279502868
9,0.9807284553845723,0.03782214338580767,0.5289424339930217,0.5011444822947184,20.30233437955428,0.6165259690582752
10,0.9909633270899455,0.03542591003080209,0.3363062580426534,0.3273733385403951,21.834281629398863,0.6458966429531574
11,0.99434335231781,0.02514723055064678,0.4077918450037638,0.41230224768320717,21.884282470846813,0.6495853714644909
12,0.9929441928863525,0.02675212927162647,0.5992895698547364,0.592198646068573,21.66879474291763,0.6699382670223712
13,0.9922456026077271,0.025122932717204095,0.6182464329401652,0.6101898008584976,21.63219783447822,0.6426086400449276
14,0.9870540459950765,0.022756576538085938,0.6101172256469727,0.5941272528966268,22.6648798446625,0.6967547458410263
15,0.9963662465413411,0.02586157684524854,0.6033878445625305,0.599799919128418,21.471489252908455,0.6848887751996517
16,0.9836492236455282,0.021633423293630282,0.622366722424825,0.6055384675661722,22.903581848701812,0.7131490190327168
17,0.9887122170130411,0.02233795995513598,0.6242989412943523,0.613101822535197,22.716926727308582,0.7196103830635547
18,0.990550430615743,0.020349942420919736,0.6605581744511922,0.6510696784655253,23.734548091433425,0.7335791610181331
19,0.9914624039332072,0.018898047680656116,0.6387403869628906,0.6294254032770793,23.64310474395234,0.7352148674428463
20,0.9904949482282003,0.0165070416405797,0.6676315506299336,0.6580583373705546,23.52863661321156,0.742056496143341
21,0.9867943588892619,0.01857237576196591,0.6557345803578695,0.6414733950297038,22.73173676216171,0.7388110390305519
22,0.9907114680608113,0.019372076305250327,0.6427560472488403,0.6318115520477295,23.942619470111005,0.7424281047284603
23,0.9871303558349609,0.015220822257300218,0.6625922036170959,0.6495613702138265,23.84218291569048,0.7504908868670463
24,0.9930005725224813,0.022117141522467135,0.6021902612845103,0.5908267839749655,23.736195120105847,0.7517430219054222
25,0.990841072400411,0.01626539185643196,0.6498068698247274,0.6404875612258911,24.59539909210822,0.7654280489683152
