Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.5674546913305918,0.374927197098732,0.6198570505777995,0.15057317066627243,7.169817100754502,0.21188551015220583
2,0.36840344468752545,0.3051382033030192,0.7690632931391398,0.1047017278506731,8.534074584070282,0.19291391456499696
3,0.6317169540127119,0.25587530215581256,0.566625820795695,0.16309106816227237,8.511498561903077,0.15347376661375164
4,0.06987992100747457,0.22202840507030486,0.9514029963811239,0.011516739180563795,8.782748876908279,0.13260021118447185
5,0.01866063042776659,0.22318380196889243,0.9828968834877014,0.0009327147300549162,8.156245121726217,0.09292038903804496
6,0.02169768348627258,0.21234641333421073,0.9805985514322917,0.0020201518231381973,8.425727025584829,0.12273584248498082
7,0.01065456254640594,0.1835530698299408,0.9911965243021648,0.0018314344179816543,8.971067325381458,0.16967633904889226
8,0.015345068583264947,0.20163536171118418,0.9878866783777873,0.001653842755088893,9.605588260379662,0.1640079498849809
9,0.01643274053329757,0.18276480416456858,0.9875760300954183,0.0020293951562295356,9.17858666134446,0.13582504796329886
10,0.06437115844280925,0.15561616708834966,0.9499748818079631,0.0020826662929418188,10.470650024384987,0.1046304751932621
11,0.014174884638050571,0.16745128870010376,0.9902629931767781,0.003026902559019315,11.249367692702513,0.18845416720956565
12,0.20437405935352823,0.179443363348643,0.7998171230566853,0.0031042798675055866,13.612448910762538,0.28309669602662324
13,1.0002367870012918,0.09852056463559468,6.063637501332171e-05,6.480101705164997e-05,17.833406389213202,0.3085432332009077
14,1.0000668088595073,0.06242201089859009,3.000511418425352e-05,5.251380949630402e-05,19.849657317236662,0.4941839400678873
15,0.9999890144666036,0.04204165016611417,3.401195521594976e-05,2.3040731155864097e-05,19.8288698590872,0.5732596896588802
16,0.9999934546152751,0.03610500633716583,2.5335858567056372e-05,1.8803637355328345e-05,21.316702270546163,0.5722032442688942
17,0.9999984534581502,0.037192662258942924,3.4665938749943354e-05,3.312083218285504e-05,17.738860978372358,0.564898202419281
18,0.9999933656056722,0.05257626200715701,3.608708760414932e-05,2.9456735364874476e-05,19.250591287794787,0.49847994089126585
19,0.9999748388926188,0.053489642590284346,5.176832215208075e-05,2.6687969008586757e-05,20.991636584857606,0.5790448644757271
20,0.9999789222081502,0.029164490575591725,4.6174804742804555e-05,2.5179029659436007e-05,21.04566985134651,0.6221911559998989
21,0.9999792456626893,0.03341998328765233,4.2000922627873174e-05,2.1293942681950283e-05,21.97280305675722,0.5812124718725681
22,0.9999657273292542,0.03161096997559071,0.00010102845856332957,6.711169467356134e-05,22.6412029583783,0.6694156955182552
23,0.999993200302124,0.021237961587806543,6.222754085683845e-05,5.5434879077438384e-05,22.375503418908078,0.6794847372174263
24,0.9999628154436747,0.023392317133645216,0.00010780799373909152,7.119056281832552e-05,23.224868406766028,0.6961421909928321
25,0.999973611831665,0.018125393937031428,9.78550225060341e-05,7.205145749746104e-05,23.017161893803383,0.7031392672657967
26,0.9999798742930094,0.023719045420487722,7.878327825892483e-05,5.888081189671842e-05,22.396705363941916,0.6952033051848412
27,0.9999419871966044,0.02097095616161823,0.0002248339553019226,0.00016936309834515365,23.645685138189066,0.7240639524161816
28,0.9999436203638713,0.017504827852050462,0.0002343126338867781,0.00018081311056448613,23.6083157246315,0.7287567666172982
29,0.9999809026718139,0.0179598426570495,0.00034207390480635997,0.0003266844766767463,23.742757401545305,0.7331380222737789
30,0.9990625778834025,0.017585040777921678,0.06385449163227652,0.07485028425367393,23.861916287630905,0.7405283065140247
31,0.9892978262901306,0.015601565887530644,0.6878659697373708,0.6875769956906637,23.447727136677337,0.7436320994794369
32,0.9997095346450806,0.01897896719475587,0.9971239995956421,0.9968089405695597,23.874659464810257,0.7460223187506199
33,0.9994959529240927,0.0157815824324886,0.9988696400324504,0.998789267539978,24.107835641844304,0.7528886425495148
34,1.0007815297444662,0.017221547638376553,0.9981786918640136,0.9987388467788696,23.484138202515993,0.7546513760089875
35,1.0002787335713705,0.013890185977021853,0.9969499683380127,0.9966978979110718,24.649279961598833,0.7665500301122665
36,0.9998677174250284,0.02521997768431902,0.9980373128255209,0.9977418994903564,20.84808590398243,0.6526703104376793
37,0.9999022603034973,0.022315975005427997,0.9990056880315145,0.9986986287434896,23.335878138840634,0.7314999531209468
38,0.9982918945948283,0.015118954566617807,0.9984155066808065,0.9966856145858765,24.342076415164676,0.7629950918257237
39,0.9981928968429565,0.010750460873047511,0.9919016456604004,0.9898051023483276,24.88137118688032,0.7758690395951271
40,0.9987229816118877,0.012907018375893434,0.9919717542330424,0.9903620672225952,23.658647496782812,0.7698185007274151
41,1.002171991666158,0.01604654620712002,0.9904988082249959,0.9927969535191854,24.52298388248539,0.7723703092336655
42,0.9991133189201356,0.01338306471084555,0.9783205842971802,0.9794126876195272,24.524185427411194,0.7759825104475021
43,1.0010805288950602,0.010990347800155481,0.5071318606535594,0.4908016375700633,25.08429925245863,0.7882895687222481
44,0.9980101505915324,0.011597007922828197,0.37024044275283813,0.3679860202471415,24.928991675797825,0.7906482887268066
45,1.00057137966156,0.012932267524302005,0.3344039460023244,0.3340661938985189,24.81371586810858,0.789991674721241
46,0.9973840586344401,0.013971274569630623,0.3396597150961558,0.337126305103302,23.05420026934735,0.7868843534588814
47,1.0030861592292786,0.01771501749753952,0.367757306098938,0.37032372077306114,23.755242751819736,0.7677063888311386
48,1.0001161193847656,0.013301215295990309,0.3794418831666311,0.37792131622632347,25.09215283365006,0.792135342657566
49,0.999549986521403,0.010531862502296766,0.3727690172195435,0.37229992230733233,25.333556223582775,0.7998411974310875
50,1.00158842086792,0.010188162252306938,0.37749632835388186,0.37765037616093955,25.84580382984602,0.8099786236882209
51,1.001346459388733,0.008609065599739552,0.3997005001703898,0.40067904273668925,25.92619798686142,0.8130318391323089
52,0.9981868362426758,0.008540742012361685,0.6678235586484274,0.6836480140686035,25.600422799804132,0.8079817822575569
53,1.0004934581120808,0.008798259298006693,0.9977911154429118,0.9997858317693075,25.877913012124665,0.8159346574544907
54,1.0,0.008057403340935708,1.0,1.0,25.97970880708159,0.8194683149456978
55,1.0,0.006793406369785468,1.0,1.0,26.216651853917558,0.8242267954349518
56,1.0,0.007730399941404661,1.0,1.0,26.082531061595038,0.8251737815141678
57,1.0,0.018532604364057383,1.0,1.0,24.198817638309656,0.7966287925839424
58,1.0,0.01722803751627604,1.0,1.0,24.404247189451592,0.7976362180709838
59,1.0,0.011578757464885712,1.0,1.0,25.83882578711195,0.8204037514328957
60,1.0,0.010490565175811449,1.0,1.0,25.808664262294926,0.8215162548422813
61,1.0,0.007999039559314648,1.0,1.0,26.108945069398732,0.8315882295370102
62,1.0,0.008972202138975262,1.0,1.0,25.572173246054533,0.8314622753858566
63,1.0,0.00961255323762695,1.0,1.0,26.279825244283337,0.8349076896905899
64,1.0,0.008359327396998803,1.0,1.0,26.460526777011086,0.8384831589460373
65,1.0,0.008553581722080707,1.0,1.0,26.39730153679142,0.8375680041313172
66,1.0,0.006896561725685994,1.0,1.0,26.55298474984795,0.841371391415596
67,1.0,0.006895412337034941,1.0,1.0,26.803485454800608,0.843408961892128
68,1.0,0.006197752505540848,1.0,1.0,26.35657359019412,0.8450560709834098
69,1.0,0.0061788272236784295,1.0,1.0,26.770005943551475,0.845924100279808
70,1.0,0.0056941400375217196,1.0,1.0,26.967066282692016,0.8472659987211227
71,1.0,0.006426214327414831,1.0,1.0,27.003691060862536,0.8494437339901925
72,1.0,0.008605853989720344,1.0,1.0,26.277539140846176,0.8468978521227837
73,1.0,0.008262979326148829,1.0,1.0,26.169490203445243,0.8471398705244064
74,1.0,0.005906801627327998,1.0,1.0,27.117021138614543,0.8539038836956024
75,1.0,0.006622908245772123,1.0,1.0,26.862603420559932,0.8529855316877365
76,1.0,0.005976266364256541,1.0,1.0,27.166027578529683,0.8564130824804306
77,1.0,0.006876220523069302,1.0,1.0,26.64312891573251,0.8574498799443245
78,1.0,0.00615030496691664,1.0,1.0,26.42970037031738,0.856522666811943
79,1.0,0.006841355624298255,1.0,1.0,26.850109181314302,0.8527692392468452
80,1.0,0.005883946722994248,1.0,1.0,26.857753495643202,0.8603249195218087
81,1.0,0.004872667323797941,1.0,1.0,27.079268377315692,0.8614936679601669
82,1.0,0.0076681641861796376,1.0,1.0,24.888193633625377,0.8349685087800026
83,1.0,0.008543354657789071,1.0,1.0,24.645640323706132,0.8489423507452011
84,1.0,0.24618944523235162,1.0,1.0,8.613775416214288,0.24527742945123465
85,1.0,0.25919458786646526,1.0,1.0,8.574497325377518,0.14183973666280508
86,1.0,0.23347876310348512,1.0,1.0,8.230021384807339,0.13260958851780744
87,1.0,0.23389132499694823,1.0,1.0,8.409191745395516,0.17159724505618215
88,1.0,0.227096652785937,1.0,1.0,8.333476117084018,0.13955836532637478
89,1.0,0.20460730989774067,1.0,1.0,8.194495058149025,0.17678945885039865
90,1.0,0.20563640832901,1.0,1.0,8.279312991533853,0.15918912617024034
91,1.0,0.20036457022031148,1.0,1.0,8.28209862713457,0.17508892387151717
92,1.0,0.19829470574855804,1.0,1.0,8.563229677446325,0.1651180595951155
93,1.0,0.19010682463645934,1.0,1.0,8.499980642167813,0.1695746713457629
94,1.0,0.18599055816729865,1.0,1.0,8.323942806020728,0.15420738156419247
95,1.0,0.18380592733621598,1.0,1.0,8.537054545662102,0.1711634632246569
96,1.0,0.17323987424373627,1.0,1.0,8.17217952366353,0.17478009041398765
97,1.0,0.1659636123975118,1.0,1.0,8.841347502705668,0.18909532945603133
98,1.0,0.17915392736593883,1.0,1.0,8.292601441543791,0.13589156491681934
99,1.0,0.18418232719103494,1.0,1.0,8.711644165350794,0.19962165693752468
100,1.0,0.16696833133697508,1.0,1.0,8.752782095430742,0.18967986525967717
