Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
40,0.9999998354911804,0.004374553090892732,5.2336160035793e-06,5.07355539866694e-06,25.273867843330976,0.8704202938079834
41,0.9999999475479125,0.004207152836024761,3.914283043684463e-06,3.869030086178782e-06,27.825648647848045,0.8720803046226502
42,0.9999993371963501,0.0038914663530886175,7.896749498854661e-06,7.2440805217866e-06,26.655363901676093,0.8692145496606827
43,0.9999998843669892,0.004143354156985879,5.722418031552934e-06,5.606291022957066e-06,27.483385714528538,0.8756242752075195
44,0.9999999976158143,0.004415997341275215,5.706732388546243e-06,5.699654050630443e-06,26.546332721974238,0.8748757934570313
45,1.0000002253055573,0.0041440296499058605,4.847074531539875e-06,5.077993564555072e-06,27.28017331939752,0.8716647607088089
46,1.0000003027915954,0.004231244055554271,4.186493949589476e-06,4.488331661036682e-06,26.279298317055613,0.8697670483589173
47,0.9999998104572296,0.004577040346339345,3.6314169452111857e-06,3.4391341155526335e-06,27.53746606230791,0.8731441730260849
48,1.000000102519989,0.004367776634171605,3.712783037599365e-06,3.8062609343114674e-06,26.64166794460279,0.8731309014558792
49,0.9999997305870056,0.004243776458315552,4.349978630244778e-06,4.083749510073176e-06,27.837152411824565,0.868280885219574
50,0.999999418258667,0.004014279749244451,7.383680585917318e-06,6.803509820088039e-06,27.746564292863887,0.8725898706912995
51,1.0000000929832458,0.0038821058860048652,4.488741275281427e-06,4.581976565987134e-06,27.93192068463046,0.8768091654777527
52,0.9999995660781861,0.0037073759501799943,5.468273695896642e-06,5.044290166722476e-06,23.37303968182283,0.8672813141345977
53,0.999999783039093,0.0040594708709977565,5.983445155948175e-06,5.771205193809692e-06,27.825669201847347,0.8739121526479721
54,0.999999361038208,0.003889664686284959,7.238584283300042e-06,6.600649124806069e-06,26.978475642812022,0.8759435713291168
55,0.9999991691112519,0.0045302509889006614,5.448867729569429e-06,4.6244929950489674e-06,25.259360383228312,0.8293933808803559
56,0.9999995148181915,0.0053979842830449345,6.221420966880942e-06,5.749361429252531e-06,21.392011825805636,0.8271257477998734
57,1.0000467252731324,0.09149289543740452,4.395807521540007e-06,1.135941206875657e-05,7.1758022240424815,0.19823027707636356
58,0.9999991273880005,0.11122005544602871,1.716924239296702e-06,8.382939296325276e-07,10.51091404252017,0.22453813087195157
59,0.9999997866153717,0.07380984231829643,1.3306943067448174e-06,1.1198687145608233e-06,11.091903898555584,0.24778013356029988
60,0.9999997198581696,0.058433503992855546,1.9453524859613934e-06,1.6667844339579575e-06,12.552719988885194,0.2724951849132776
61,0.9999992203712463,0.03241333605721593,1.4700361996489164e-06,6.953297303979866e-07,18.279699838360294,0.46990796744823454
62,0.9999996709823609,0.018947588820010422,1.455070532685454e-06,1.118516769409439e-06,20.23014865990384,0.5720328277349472
63,0.9999989736080169,0.012687342492863535,2.0002647727324076e-06,9.707236984723978e-07,22.216352344032085,0.6564535367488861
64,0.9999993932247162,0.011166796423494815,1.5516749132871154e-06,9.483150414268948e-07,22.620829104936288,0.759283489882946
65,0.9999997055530548,0.007429264541715383,1.884701183882953e-06,1.5874898352308263e-06,24.88311784484328,0.8075925201177597
66,0.9999994695186615,0.006966465478762984,2.231654327253807e-06,1.6994192215236126e-06,24.35948011660613,0.7134272527694702
67,0.9999994754791259,0.0062156690610572695,1.8134217395981978e-06,1.288287466607585e-06,24.94264729493696,0.8275418597459793
68,0.9999994170665741,0.005798534033820033,3.023738682372823e-06,2.4506090183251672e-06,26.194910118444827,0.8384919655323029
69,0.9999994015693665,0.005326561820693314,2.4006047284785835e-06,1.803686647221525e-06,26.292107182234147,0.8302578127384186
70,0.9999997627735138,0.005460402425378561,3.4001276679873625e-06,3.1602217575255055e-06,26.77798447519109,0.8460518050193787
71,1.0000002026557921,0.005055454480461776,2.6189954725452935e-06,2.8211037256653527e-06,26.25108102488803,0.8351118916273117
72,0.9999998271465301,0.005085394028574228,2.2930127255449406e-06,2.1209110303743728e-06,26.010749929954464,0.8459552097320556
73,0.9999999392032624,0.00519624131731689,2.3645503151215052e-06,2.300199581242168e-06,26.11038311179978,0.8408331334590912
74,1.0000000405311584,0.004724631765857339,2.7436273413172785e-06,2.7906696030299826e-06,26.580602429510915,0.8579660332202912
75,1.0000005519390107,0.005649153823032976,2.1083941736321775e-06,2.649526166180749e-06,25.56831623442884,0.8243572801351547
76,1.0000000178813935,0.004658557181246578,1.7662293041098565e-06,1.7833649555143438e-06,27.04352443468917,0.860342851281166
77,0.9999999117851257,0.005173896220512688,2.5055392757877824e-06,2.4152945442068587e-06,25.245711375804806,0.8245278841257095
78,0.9999998068809509,0.005026158564724028,2.2923193924029307e-06,2.101666050400297e-06,26.7413758581677,0.8471058404445648
79,0.9999999082088471,0.004956127423793077,3.2093446336034503e-06,3.119738514527626e-06,26.764412991120203,0.8579773008823395
80,0.9999999582767487,0.0046138275368139145,3.307146492517177e-06,3.2709743298653395e-06,26.7421218163271,0.8565339177846909
81,1.000000194311142,0.00454546831548214,2.5964282210111377e-06,2.7863855349608e-06,27.13364243664413,0.8629934775829315
82,1.0000000536441802,0.004326416468247771,3.839595035088905e-06,3.888469086206214e-06,27.257883462057933,0.8686814856529236
83,0.999999783039093,0.004546345341950655,3.254519134756606e-06,3.043315960695736e-06,25.939516185980345,0.8623722130060196
84,0.9999997186660766,0.004533406109549105,2.0522394900268636e-06,1.7770359722391048e-06,27.304549506269954,0.8679132759571075
85,0.9999998807907104,0.004529361743479967,3.249918433851917e-06,3.1315279420596196e-06,26.8520122873463,0.8554694998264313
86,0.9999999749660492,0.004681872646324336,2.7349713224111837e-06,2.7099376282535557e-06,26.74517307306514,0.8536493670940399
87,0.9999993693828583,0.0047822918742895125,3.1291956710788326e-06,2.4992003952206686e-06,26.880414946697087,0.8657615214586258
88,0.9999998199939728,0.004003518568351865,2.5084165278599357e-06,2.3286935851984934e-06,27.44591289987533,0.8659594452381134
89,0.9999997997283936,0.004326231409795583,2.305997874714194e-06,2.110331055362735e-06,27.27572776656348,0.863875356912613
90,0.9999999010562897,0.004374943426810205,3.26586311786059e-06,3.1708732297630604e-06,26.468126305982732,0.8536929488182068
91,0.9999997401237488,0.004674291149713099,3.2617726431283245e-06,3.005331463086236e-06,26.44139483717801,0.8574729073047638
92,0.9999996757507325,0.004417587015777827,2.333123440507734e-06,2.0152897540981486e-06,27.082444952574587,0.8576168805360794
93,0.9999996829032898,0.004369736025109887,3.5069254956709984e-06,3.18747375203543e-06,27.52178853201473,0.8589275020360947
94,0.9999997651576996,0.004218405466526747,2.369772596608755e-06,2.145116522953572e-06,27.124190891400097,0.8622535562515259
95,0.9999998366832733,0.0039060472184792162,2.260075070239509e-06,2.0988948742228787e-06,27.35770918998705,0.8625204855203629
96,0.9999995207786561,0.0042058899812400345,4.654238371415431e-06,4.17859230395834e-06,27.595917737980436,0.8690766340494156
97,0.9999995291233063,0.004246425949968397,4.21628554292397e-06,3.760137316533019e-06,27.26702988798174,0.8679327166080475
98,1.00000030875206,0.004113937015645206,3.5343539641985444e-06,3.841994575566332e-06,27.617617466549866,0.8717404848337174
99,0.9999997735023498,0.00429028409300372,3.83350456502285e-06,3.6086288776004948e-06,27.494084832453375,0.8676828044652939
100,1.000000102519989,0.003966229679062963,4.739222790988151e-06,4.832763058573164e-06,26.268932832180454,0.8680009734630585
